source,target,value,sourcecont,targetcont
South Africa,Uzbekistan,37.0,AF,AS
Namibia,Vanuatu,9.0,AF,OC
Algeria,Viet Nam,36.0,AF,AS
Ethiopia,Viet Nam,11330.0,AF,AS
Morocco,Viet Nam,277.0,AF,AS
South Africa,Viet Nam,84043.0,AF,AS
Tunisia,Viet Nam,210.0,AF,AS
Benin,Viet Nam,12122.0,AF,AS
Burkina Faso,Viet Nam,27828.0,AF,AS
Ghana,Viet Nam,537417.0,AF,AS
Madagascar,Viet Nam,33354.0,AF,AS
Niger,Viet Nam,1755.0,AF,AS
Togo,Viet Nam,5078.0,AF,AS
Namibia,Viet Nam,2530.0,AF,AS
Mali,Viet Nam,30242.0,AF,AS
Mauritius,Viet Nam,208.0,AF,AS
Mauritania,Viet Nam,496.0,AF,AS
Seychelles,Viet Nam,4121.0,AF,AS
Senegal,Viet Nam,23427.0,AF,AS
Gambia,Viet Nam,6329.0,AF,AS
Botswana,Viet Nam,329.0,AF,AS
Algeria,India,1709.0,AF,AS
Algeria,India,871.0,AF,AS
Cameroon,India,22833.0,AF,AS
Egypt,India,81570.0,AF,AS
Ethiopia,India,64371.0,AF,AS
Ethiopia,India,31943.0,AF,AS
Kenya,India,53422.0,AF,AS
Morocco,India,4739.0,AF,AS
Morocco,India,3367.0,AF,AS
South Africa,India,22616.0,AF,AS
South Africa,India,17776.0,AF,AS
Tunisia,India,6408.0,AF,AS
Tunisia,India,5358.0,AF,AS
Uganda,India,35286.0,AF,AS
Benin,India,161626.0,AF,AS
Benin,India,48710.0,AF,AS
Burkina Faso,India,50012.0,AF,AS
Burkina Faso,India,4361.0,AF,AS
Burundi,India,1212.0,AF,AS
Comoros,India,22957.0,AF,AS
Ghana,India,87247.0,AF,AS
Ghana,India,463932.0,AF,AS
Guinea,India,25781.0,AF,AS
Madagascar,India,90262.0,AF,AS
Madagascar,India,70364.0,AF,AS
Malawi,India,1793.0,AF,AS
Niger,India,22616.0,AF,AS
Nigeria,India,79717.0,AF,AS
Togo,India,15002.0,AF,AS
Togo,India,5039.0,AF,AS
Zimbabwe,India,9606.0,AF,AS
Namibia,India,2.0,AF,AS
Congo,India,1847.0,AF,AS
Djibouti,India,1775.0,AF,AS
Mozambique,India,46391.0,AF,AS
Mali,India,62314.0,AF,AS
Mali,India,42927.0,AF,AS
Mauritius,India,240.0,AF,AS
Mauritius,India,571.0,AF,AS
Seychelles,India,12.0,AF,AS
Somalia,India,16750.0,AF,AS
Zambia,India,9082.0,AF,AS
Senegal,India,52142.0,AF,AS
Senegal,India,7260.0,AF,AS
Chad,India,11593.0,AF,AS
Gambia,India,39436.0,AF,AS
Gambia,India,1492.0,AF,AS
Guinea-Bissau,India,209390.0,AF,AS
Botswana,India,142.0,AF,AS
Botswana,India,185.0,AF,AS
South Africa,Cook Islands,1.0,AF,OC
Namibia,Faroe Islands,3.0,AF,EU
South Africa,Saint Kitts and Nevis,2.0,AF,
Namibia,Saint Kitts and Nevis,134.0,AF,
Senegal,Saint Pierre and Miquelon,84.0,AF,
South Africa,Turks and Caicos Islands,19.0,AF,
Morocco,Gibraltar,68.0,AF,EU
South Africa,Falkland Islands (Malvinas),35.0,AF,SA
South Africa,Andorra,16.0,AF,EU
