source,target,value,sourcecont,targetcont
Cyprus,Japan,90.0,AS,AS
Cyprus,Japan,56.0,AS,AS
Indonesia,Japan,1120296.0,AS,AS
Indonesia,Japan,1040160.0,AS,AS
Malaysia,Japan,931103.0,AS,AS
Malaysia,Japan,798074.0,AS,AS
Sri Lanka,Japan,87156.0,AS,AS
Sri Lanka,Japan,65292.0,AS,AS
Thailand,Japan,3382480.0,AS,AS
Thailand,Japan,3219135.0,AS,AS
Viet Nam,Japan,507947.0,AS,AS
Afghanistan,Japan,203.0,AS,AS
Azerbaijan,Japan,874.0,AS,AS
Cambodia,Japan,7130.0,AS,AS
Cambodia,Japan,455.0,AS,AS
Georgia,Japan,798.0,AS,AS
Georgia,Japan,891.0,AS,AS
Jordan,Japan,115.0,AS,AS
Jordan,Japan,44.0,AS,AS
Lebanon,Japan,212.0,AS,AS
Lebanon,Japan,192.0,AS,AS
Myanmar,Japan,55108.0,AS,AS
Oman,Japan,5548.0,AS,AS
Oman,Japan,5421.0,AS,AS
Philippines,Japan,1035761.0,AS,AS
Philippines,Japan,455040.0,AS,AS
Saudi Arabia,Japan,162.0,AS,AS
Singapore,Japan,485471.0,AS,AS
Singapore,Japan,920815.0,AS,AS
Syrian Arab Republic,Japan,15.0,AS,AS
Tajikistan,Japan,1156.0,AS,AS
Uzbekistan,Japan,451.0,AS,AS
Israel,Japan,66454.0,AS,AS
Israel,Japan,64023.0,AS,AS
Bangladesh,Japan,6422.0,AS,AS
Bangladesh,Japan,5.0,AS,AS
Turkmenistan,Japan,25.0,AS,AS
Armenia,Japan,186.0,AS,AS
Armenia,Japan,258.0,AS,AS
Nepal,Japan,2006.0,AS,AS
Timor-Leste,Japan,1026.0,AS,AS
Yemen,Japan,2873.0,AS,AS
Mongolia,Japan,2887.0,AS,AS
Mongolia,Japan,2577.0,AS,AS
Brunei Darussalam,Japan,145.0,AS,AS
Bhutan,Japan,208.0,AS,AS
India,Jordan,155376.0,AS,AS
India,Jordan,104160.0,AS,AS
Kazakhstan,Jordan,92.0,AS,AS
Kyrgyzstan,Jordan,477.0,AS,AS
Kyrgyzstan,Jordan,1.0,AS,AS
Pakistan,Jordan,4390.0,AS,AS
Pakistan,Jordan,5170.0,AS,AS
Turkey,Jordan,94769.0,AS,AS
Turkey,Jordan,83377.0,AS,AS
United Arab Emirates,Jordan,182263.0,AS,AS
United Arab Emirates,Jordan,76604.0,AS,AS
Cyprus,Jordan,2516.0,AS,AS
Cyprus,Jordan,1024.0,AS,AS
Indonesia,Jordan,18372.0,AS,AS
Indonesia,Jordan,19619.0,AS,AS
Malaysia,Jordan,31708.0,AS,AS
Malaysia,Jordan,33859.0,AS,AS
Sri Lanka,Jordan,25726.0,AS,AS
Sri Lanka,Jordan,25492.0,AS,AS
Thailand,Jordan,31523.0,AS,AS
Thailand,Jordan,16610.0,AS,AS
Viet Nam,Jordan,10397.0,AS,AS
Afghanistan,Jordan,15.0,AS,AS
Georgia,Jordan,1237.0,AS,AS
Georgia,Jordan,286.0,AS,AS
Iraq,Jordan,1533.0,AS,AS
Japan,Jordan,408.0,AS,AS
Japan,Jordan,632.0,AS,AS
Lebanon,Jordan,42876.0,AS,AS
Lebanon,Jordan,30541.0,AS,AS
Myanmar,Jordan,131.0,AS,AS
Oman,Jordan,6682.0,AS,AS
Oman,Jordan,8741.0,AS,AS
Philippines,Jordan,1810.0,AS,AS
Philippines,Jordan,484.0,AS,AS
Saudi Arabia,Jordan,353846.0,AS,AS
Singapore,Jordan,1974.0,AS,AS
Singapore,Jordan,2680.0,AS,AS
Syrian Arab Republic,Jordan,64607.0,AS,AS
Tajikistan,Jordan,7.0,AS,AS
Uzbekistan,Jordan,181.0,AS,AS
Israel,Jordan,9357.0,AS,AS
Israel,Jordan,9281.0,AS,AS
Bangladesh,Jordan,955.0,AS,AS
Bangladesh,Jordan,116.0,AS,AS
Kuwait,Jordan,12354.0,AS,AS
Kuwait,Jordan,19982.0,AS,AS
Armenia,Jordan,8.0,AS,AS
Bahrain,Jordan,4051.0,AS,AS
Bahrain,Jordan,4271.0,AS,AS
Qatar,Jordan,398.0,AS,AS
Qatar,Jordan,416.0,AS,AS
Yemen,Jordan,1594.0,AS,AS
India,Kazakhstan,49397.0,AS,AS
India,Kazakhstan,33687.0,AS,AS
Kyrgyzstan,Kazakhstan,25174.0,AS,AS
Kyrgyzstan,Kazakhstan,33936.0,AS,AS
Pakistan,Kazakhstan,12143.0,AS,AS
Pakistan,Kazakhstan,20286.0,AS,AS
Turkey,Kazakhstan,48444.0,AS,AS
Turkey,Kazakhstan,51185.0,AS,AS
United Arab Emirates,Kazakhstan,1721.0,AS,AS
United Arab Emirates,Kazakhstan,4301.0,AS,AS
Cyprus,Kazakhstan,17.0,AS,AS
Cyprus,Kazakhstan,2.0,AS,AS
Indonesia,Kazakhstan,2936.0,AS,AS
Indonesia,Kazakhstan,1442.0,AS,AS
Malaysia,Kazakhstan,21864.0,AS,AS
Malaysia,Kazakhstan,22530.0,AS,AS
Sri Lanka,Kazakhstan,3016.0,AS,AS
Sri Lanka,Kazakhstan,2172.0,AS,AS
Thailand,Kazakhstan,1346.0,AS,AS
Thailand,Kazakhstan,384.0,AS,AS
Viet Nam,Kazakhstan,6681.0,AS,AS
Afghanistan,Kazakhstan,2479.0,AS,AS
Azerbaijan,Kazakhstan,12722.0,AS,AS
Georgia,Kazakhstan,17878.0,AS,AS
Georgia,Kazakhstan,26486.0,AS,AS
Japan,Kazakhstan,164.0,AS,AS
Japan,Kazakhstan,34.0,AS,AS
Jordan,Kazakhstan,14.0,AS,AS
Jordan,Kazakhstan,9.0,AS,AS
Lebanon,Kazakhstan,269.0,AS,AS
Lebanon,Kazakhstan,111.0,AS,AS
Philippines,Kazakhstan,248.0,AS,AS
Saudi Arabia,Kazakhstan,17.0,AS,AS
Singapore,Kazakhstan,129.0,AS,AS
Singapore,Kazakhstan,768.0,AS,AS
Syrian Arab Republic,Kazakhstan,48.0,AS,AS
Tajikistan,Kazakhstan,21903.0,AS,AS
Uzbekistan,Kazakhstan,316872.0,AS,AS
Israel,Kazakhstan,3344.0,AS,AS
Israel,Kazakhstan,2467.0,AS,AS
Bangladesh,Kazakhstan,201.0,AS,AS
Turkmenistan,Kazakhstan,2284.0,AS,AS
Armenia,Kazakhstan,1814.0,AS,AS
Armenia,Kazakhstan,1973.0,AS,AS
Mongolia,Kazakhstan,208.0,AS,AS
Mongolia,Kazakhstan,238.0,AS,AS
India,Kenya,5793.0,AS,AF
India,Kenya,97071.0,AS,AF
Pakistan,Kenya,214392.0,AS,AF
Pakistan,Kenya,194115.0,AS,AF
Turkey,Kenya,15984.0,AS,AF
United Arab Emirates,Kenya,2977.0,AS,AF
United Arab Emirates,Kenya,47958.0,AS,AF
Cyprus,Kenya,170.0,AS,AF
Indonesia,Kenya,123381.0,AS,AF
Malaysia,Kenya,94283.0,AS,AF
Sri Lanka,Kenya,667.0,AS,AF
Thailand,Kenya,28302.0,AS,AF
Thailand,Kenya,36718.0,AS,AF
Cambodia,Kenya,41.0,AS,AF
Cambodia,Kenya,37.0,AS,AF
Japan,Kenya,72.0,AS,AF
Jordan,Kenya,482.0,AS,AF
Lebanon,Kenya,1.0,AS,AF
Lebanon,Kenya,33.0,AS,AF
Oman,Kenya,5188.0,AS,AF
Philippines,Kenya,229.0,AS,AF
Singapore,Kenya,1380.0,AS,AF
Israel,Kenya,1719.0,AS,AF
India,Kiribati,25.0,AS,OC
India,Kiribati,260.0,AS,OC
Turkey,Kiribati,10.0,AS,OC
Turkey,Kiribati,20.0,AS,OC
Indonesia,Kiribati,602.0,AS,OC
Indonesia,Kiribati,708.0,AS,OC
Malaysia,Kiribati,450.0,AS,OC
Malaysia,Kiribati,678.0,AS,OC
Sri Lanka,Kiribati,72.0,AS,OC
Thailand,Kiribati,465.0,AS,OC
Thailand,Kiribati,2076.0,AS,OC
Viet Nam,Kiribati,3798.0,AS,OC
Japan,Kiribati,11.0,AS,OC
Japan,Kiribati,7.0,AS,OC
Philippines,Kiribati,230.0,AS,OC
Philippines,Kiribati,33.0,AS,OC
Singapore,Kiribati,733.0,AS,OC
Singapore,Kiribati,458.0,AS,OC
India,Kuwait,441385.0,AS,AS
India,Kuwait,324447.0,AS,AS
Kazakhstan,Kuwait,53.0,AS,AS
Kazakhstan,Kuwait,2.0,AS,AS
Kyrgyzstan,Kuwait,10.0,AS,AS
Kyrgyzstan,Kuwait,6.0,AS,AS
Pakistan,Kuwait,76051.0,AS,AS
Pakistan,Kuwait,51916.0,AS,AS
Turkey,Kuwait,140222.0,AS,AS
Turkey,Kuwait,72609.0,AS,AS
United Arab Emirates,Kuwait,307959.0,AS,AS
United Arab Emirates,Kuwait,121325.0,AS,AS
Cyprus,Kuwait,12245.0,AS,AS
Cyprus,Kuwait,2819.0,AS,AS
Indonesia,Kuwait,10901.0,AS,AS
Indonesia,Kuwait,6115.0,AS,AS
Malaysia,Kuwait,57780.0,AS,AS
Malaysia,Kuwait,44818.0,AS,AS
Sri Lanka,Kuwait,17048.0,AS,AS
Sri Lanka,Kuwait,23605.0,AS,AS
Thailand,Kuwait,32768.0,AS,AS
Thailand,Kuwait,24546.0,AS,AS
Viet Nam,Kuwait,10816.0,AS,AS
Afghanistan,Kuwait,88.0,AS,AS
Azerbaijan,Kuwait,29.0,AS,AS
Cambodia,Kuwait,73.0,AS,AS
Georgia,Kuwait,2979.0,AS,AS
Georgia,Kuwait,312.0,AS,AS
Iraq,Kuwait,4.0,AS,AS
Japan,Kuwait,1514.0,AS,AS
Japan,Kuwait,906.0,AS,AS
Jordan,Kuwait,79376.0,AS,AS
Jordan,Kuwait,212315.0,AS,AS
Lebanon,Kuwait,68053.0,AS,AS
Lebanon,Kuwait,35289.0,AS,AS
Myanmar,Kuwait,300.0,AS,AS
Oman,Kuwait,28486.0,AS,AS
Oman,Kuwait,64685.0,AS,AS
Philippines,Kuwait,64590.0,AS,AS
Philippines,Kuwait,28038.0,AS,AS
Saudi Arabia,Kuwait,431327.0,AS,AS
Singapore,Kuwait,14059.0,AS,AS
Singapore,Kuwait,21343.0,AS,AS
Syrian Arab Republic,Kuwait,9795.0,AS,AS
Uzbekistan,Kuwait,46.0,AS,AS
Bangladesh,Kuwait,9286.0,AS,AS
Bangladesh,Kuwait,4.0,AS,AS
Armenia,Kuwait,619.0,AS,AS
Armenia,Kuwait,15.0,AS,AS
Bahrain,Kuwait,42530.0,AS,AS
Bahrain,Kuwait,32893.0,AS,AS
Nepal,Kuwait,69.0,AS,AS
Qatar,Kuwait,7805.0,AS,AS
Qatar,Kuwait,4051.0,AS,AS
Yemen,Kuwait,3748.0,AS,AS
Mongolia,Kuwait,133.0,AS,AS
India,Kyrgyzstan,792.0,AS,AS
India,Kyrgyzstan,896.0,AS,AS
Kazakhstan,Kyrgyzstan,156845.0,AS,AS
Kazakhstan,Kyrgyzstan,151897.0,AS,AS
Pakistan,Kyrgyzstan,436.0,AS,AS
Pakistan,Kyrgyzstan,2.0,AS,AS
Turkey,Kyrgyzstan,7038.0,AS,AS
Turkey,Kyrgyzstan,10529.0,AS,AS
United Arab Emirates,Kyrgyzstan,1121.0,AS,AS
United Arab Emirates,Kyrgyzstan,410.0,AS,AS
Indonesia,Kyrgyzstan,1261.0,AS,AS
Indonesia,Kyrgyzstan,1077.0,AS,AS
Malaysia,Kyrgyzstan,2558.0,AS,AS
Malaysia,Kyrgyzstan,1639.0,AS,AS
Sri Lanka,Kyrgyzstan,1756.0,AS,AS
Sri Lanka,Kyrgyzstan,3859.0,AS,AS
Thailand,Kyrgyzstan,118.0,AS,AS
Thailand,Kyrgyzstan,32.0,AS,AS
Viet Nam,Kyrgyzstan,362.0,AS,AS
Afghanistan,Kyrgyzstan,38.0,AS,AS
Afghanistan,Kyrgyzstan,21.0,AS,AS
Azerbaijan,Kyrgyzstan,4508.0,AS,AS
Georgia,Kyrgyzstan,1656.0,AS,AS
Georgia,Kyrgyzstan,3055.0,AS,AS
Japan,Kyrgyzstan,7.0,AS,AS
Jordan,Kyrgyzstan,160.0,AS,AS
Jordan,Kyrgyzstan,114.0,AS,AS
Saudi Arabia,Kyrgyzstan,17.0,AS,AS
Syrian Arab Republic,Kyrgyzstan,25.0,AS,AS
Tajikistan,Kyrgyzstan,4102.0,AS,AS
Uzbekistan,Kyrgyzstan,8377.0,AS,AS
Israel,Kyrgyzstan,127.0,AS,AS
Israel,Kyrgyzstan,228.0,AS,AS
Turkmenistan,Kyrgyzstan,869.0,AS,AS
Armenia,Kyrgyzstan,73.0,AS,AS
Mongolia,Kyrgyzstan,36.0,AS,AS
Mongolia,Kyrgyzstan,37.0,AS,AS
India,Latvia,4812.0,AS,EU
India,Latvia,6391.0,AS,EU
Kazakhstan,Latvia,5182.0,AS,EU
Kazakhstan,Latvia,45083.0,AS,EU
Kyrgyzstan,Latvia,95.0,AS,EU
Kyrgyzstan,Latvia,1419.0,AS,EU
Pakistan,Latvia,614.0,AS,EU
Pakistan,Latvia,665.0,AS,EU
Turkey,Latvia,15144.0,AS,EU
Turkey,Latvia,12948.0,AS,EU
United Arab Emirates,Latvia,738.0,AS,EU
United Arab Emirates,Latvia,852.0,AS,EU
Cyprus,Latvia,1036.0,AS,EU
Cyprus,Latvia,98.0,AS,EU
Indonesia,Latvia,702.0,AS,EU
Indonesia,Latvia,39587.0,AS,EU
Malaysia,Latvia,357.0,AS,EU
Malaysia,Latvia,25192.0,AS,EU
Sri Lanka,Latvia,1160.0,AS,EU
Sri Lanka,Latvia,960.0,AS,EU
Thailand,Latvia,1268.0,AS,EU
Thailand,Latvia,12460.0,AS,EU
Viet Nam,Latvia,3754.0,AS,EU
Azerbaijan,Latvia,1187.0,AS,EU
Cambodia,Latvia,1415.0,AS,EU
Cambodia,Latvia,1061.0,AS,EU
Georgia,Latvia,4600.0,AS,EU
Georgia,Latvia,4563.0,AS,EU
Japan,Latvia,257.0,AS,EU
Japan,Latvia,1241.0,AS,EU
Jordan,Latvia,21.0,AS,EU
Jordan,Latvia,13.0,AS,EU
Myanmar,Latvia,24.0,AS,EU
Philippines,Latvia,66.0,AS,EU
Philippines,Latvia,609.0,AS,EU
Singapore,Latvia,122.0,AS,EU
Singapore,Latvia,513.0,AS,EU
Syrian Arab Republic,Latvia,16.0,AS,EU
Uzbekistan,Latvia,5868.0,AS,EU
Israel,Latvia,2645.0,AS,EU
Israel,Latvia,3929.0,AS,EU
Armenia,Latvia,1194.0,AS,EU
Armenia,Latvia,1238.0,AS,EU
Nepal,Latvia,1.0,AS,EU
India,Lebanon,45188.0,AS,AS
India,Lebanon,27165.0,AS,AS
Kazakhstan,Lebanon,700.0,AS,AS
Kazakhstan,Lebanon,36.0,AS,AS
Kyrgyzstan,Lebanon,56.0,AS,AS
Pakistan,Lebanon,1475.0,AS,AS
Pakistan,Lebanon,1823.0,AS,AS
Turkey,Lebanon,180834.0,AS,AS
Turkey,Lebanon,165634.0,AS,AS
United Arab Emirates,Lebanon,51861.0,AS,AS
United Arab Emirates,Lebanon,43933.0,AS,AS
Cyprus,Lebanon,1546.0,AS,AS
Cyprus,Lebanon,1616.0,AS,AS
Indonesia,Lebanon,13791.0,AS,AS
Indonesia,Lebanon,14053.0,AS,AS
Malaysia,Lebanon,23706.0,AS,AS
Malaysia,Lebanon,21940.0,AS,AS
Sri Lanka,Lebanon,17566.0,AS,AS
Sri Lanka,Lebanon,19561.0,AS,AS
Thailand,Lebanon,27071.0,AS,AS
Thailand,Lebanon,21805.0,AS,AS
Viet Nam,Lebanon,33194.0,AS,AS
Afghanistan,Lebanon,4.0,AS,AS
Cambodia,Lebanon,21.0,AS,AS
Cambodia,Lebanon,20.0,AS,AS
Georgia,Lebanon,573.0,AS,AS
Georgia,Lebanon,805.0,AS,AS
Iraq,Lebanon,3686.0,AS,AS
Japan,Lebanon,2465.0,AS,AS
Japan,Lebanon,1568.0,AS,AS
Jordan,Lebanon,17769.0,AS,AS
Jordan,Lebanon,15353.0,AS,AS
Myanmar,Lebanon,598.0,AS,AS
Oman,Lebanon,3308.0,AS,AS
Oman,Lebanon,2348.0,AS,AS
Philippines,Lebanon,6003.0,AS,AS
Philippines,Lebanon,3836.0,AS,AS
Saudi Arabia,Lebanon,93576.0,AS,AS
Singapore,Lebanon,9403.0,AS,AS
Singapore,Lebanon,11813.0,AS,AS
Syrian Arab Republic,Lebanon,61826.0,AS,AS
Uzbekistan,Lebanon,405.0,AS,AS
Bangladesh,Lebanon,389.0,AS,AS
Bangladesh,Lebanon,26.0,AS,AS
Kuwait,Lebanon,1121.0,AS,AS
Kuwait,Lebanon,1425.0,AS,AS
Armenia,Lebanon,91.0,AS,AS
Armenia,Lebanon,93.0,AS,AS
Bahrain,Lebanon,959.0,AS,AS
Bahrain,Lebanon,1387.0,AS,AS
Qatar,Lebanon,18.0,AS,AS
Qatar,Lebanon,53.0,AS,AS
Yemen,Lebanon,320.0,AS,AS
India,Lithuania,10613.0,AS,EU
India,Lithuania,12622.0,AS,EU
Kazakhstan,Lithuania,93.0,AS,EU
Kazakhstan,Lithuania,97.0,AS,EU
Kyrgyzstan,Lithuania,63.0,AS,EU
Kyrgyzstan,Lithuania,69.0,AS,EU
Pakistan,Lithuania,1316.0,AS,EU
Pakistan,Lithuania,4492.0,AS,EU
Turkey,Lithuania,22255.0,AS,EU
Turkey,Lithuania,25860.0,AS,EU
United Arab Emirates,Lithuania,102.0,AS,EU
United Arab Emirates,Lithuania,763.0,AS,EU
Cyprus,Lithuania,900.0,AS,EU
Cyprus,Lithuania,1121.0,AS,EU
Indonesia,Lithuania,15205.0,AS,EU
Indonesia,Lithuania,16785.0,AS,EU
Malaysia,Lithuania,2090.0,AS,EU
Malaysia,Lithuania,11445.0,AS,EU
Sri Lanka,Lithuania,3445.0,AS,EU
Sri Lanka,Lithuania,3254.0,AS,EU
Thailand,Lithuania,2956.0,AS,EU
Thailand,Lithuania,3684.0,AS,EU
Viet Nam,Lithuania,10083.0,AS,EU
Azerbaijan,Lithuania,711.0,AS,EU
Cambodia,Lithuania,2006.0,AS,EU
Cambodia,Lithuania,1594.0,AS,EU
Georgia,Lithuania,17170.0,AS,EU
Georgia,Lithuania,17301.0,AS,EU
Japan,Lithuania,244.0,AS,EU
Japan,Lithuania,1158.0,AS,EU
Jordan,Lithuania,127.0,AS,EU
Jordan,Lithuania,130.0,AS,EU
Lebanon,Lithuania,386.0,AS,EU
Myanmar,Lithuania,1168.0,AS,EU
Oman,Lithuania,1.0,AS,EU
Philippines,Lithuania,976.0,AS,EU
Philippines,Lithuania,2151.0,AS,EU
Saudi Arabia,Lithuania,1076.0,AS,EU
Singapore,Lithuania,56.0,AS,EU
Singapore,Lithuania,16.0,AS,EU
Uzbekistan,Lithuania,349.0,AS,EU
Israel,Lithuania,1496.0,AS,EU
Israel,Lithuania,1770.0,AS,EU
Bangladesh,Lithuania,311.0,AS,EU
Turkmenistan,Lithuania,32.0,AS,EU
Armenia,Lithuania,1840.0,AS,EU
Armenia,Lithuania,1785.0,AS,EU
Nepal,Lithuania,7.0,AS,EU
India,Luxembourg,35.0,AS,EU
India,Luxembourg,17.0,AS,EU
Turkey,Luxembourg,16.0,AS,EU
Turkey,Luxembourg,6.0,AS,EU
United Arab Emirates,Luxembourg,143.0,AS,EU
United Arab Emirates,Luxembourg,1.0,AS,EU
Indonesia,Luxembourg,1724.0,AS,EU
Thailand,Luxembourg,41.0,AS,EU
Thailand,Luxembourg,119.0,AS,EU
Georgia,Luxembourg,41.0,AS,EU
Georgia,Luxembourg,41.0,AS,EU
Japan,Luxembourg,23.0,AS,EU
Japan,Luxembourg,18.0,AS,EU
Jordan,Luxembourg,2011.0,AS,EU
Lebanon,Luxembourg,15.0,AS,EU
Lebanon,Luxembourg,12.0,AS,EU
Saudi Arabia,Luxembourg,2.0,AS,EU
Singapore,Luxembourg,312.0,AS,EU
Israel,Luxembourg,31.0,AS,EU
Israel,Luxembourg,36.0,AS,EU
Armenia,Luxembourg,888.0,AS,EU
Armenia,Luxembourg,1081.0,AS,EU
Bahrain,Luxembourg,1.0,AS,EU
India,Madagascar,51654.0,AS,AF
India,Madagascar,47416.0,AS,AF
Pakistan,Madagascar,46595.0,AS,AF
Pakistan,Madagascar,34961.0,AS,AF
Turkey,Madagascar,31559.0,AS,AF
Turkey,Madagascar,31383.0,AS,AF
United Arab Emirates,Madagascar,5811.0,AS,AF
United Arab Emirates,Madagascar,6616.0,AS,AF
Cyprus,Madagascar,49.0,AS,AF
Indonesia,Madagascar,25167.0,AS,AF
Indonesia,Madagascar,26748.0,AS,AF
Malaysia,Madagascar,45623.0,AS,AF
Malaysia,Madagascar,54756.0,AS,AF
Sri Lanka,Madagascar,11.0,AS,AF
Thailand,Madagascar,7082.0,AS,AF
Thailand,Madagascar,5966.0,AS,AF
Viet Nam,Madagascar,981.0,AS,AF
Japan,Madagascar,20.0,AS,AF
Myanmar,Madagascar,436.0,AS,AF
Oman,Madagascar,1.0,AS,AF
Oman,Madagascar,15.0,AS,AF
Philippines,Madagascar,48.0,AS,AF
Saudi Arabia,Madagascar,3.0,AS,AF
Singapore,Madagascar,299.0,AS,AF
Singapore,Madagascar,167.0,AS,AF
Israel,Madagascar,124.0,AS,AF
Israel,Madagascar,82.0,AS,AF
Bangladesh,Madagascar,165.0,AS,AF
Qatar,Madagascar,5.0,AS,AF
India,Malawi,104.0,AS,AF
India,Malawi,1922.0,AS,AF
Pakistan,Malawi,2.0,AS,AF
Pakistan,Malawi,16.0,AS,AF
Turkey,Malawi,421.0,AS,AF
United Arab Emirates,Malawi,573.0,AS,AF
Indonesia,Malawi,1960.0,AS,AF
Malaysia,Malawi,2703.0,AS,AF
Singapore,Malawi,43.0,AS,AF
India,Malaysia,860108.0,AS,AS
India,Malaysia,490502.0,AS,AS
Kazakhstan,Malaysia,42.0,AS,AS
Kazakhstan,Malaysia,69.0,AS,AS
Kyrgyzstan,Malaysia,74.0,AS,AS
Pakistan,Malaysia,76192.0,AS,AS
Pakistan,Malaysia,68296.0,AS,AS
Turkey,Malaysia,46771.0,AS,AS
Turkey,Malaysia,37815.0,AS,AS
United Arab Emirates,Malaysia,45112.0,AS,AS
United Arab Emirates,Malaysia,20582.0,AS,AS
Cyprus,Malaysia,1157.0,AS,AS
Cyprus,Malaysia,835.0,AS,AS
Indonesia,Malaysia,1893473.0,AS,AS
Indonesia,Malaysia,1890444.0,AS,AS
Malaysia,Malaysia,2106.0,AS,AS
Sri Lanka,Malaysia,20119.0,AS,AS
Sri Lanka,Malaysia,17329.0,AS,AS
Thailand,Malaysia,1674712.0,AS,AS
Thailand,Malaysia,1442533.0,AS,AS
Viet Nam,Malaysia,522179.0,AS,AS
Afghanistan,Malaysia,142.0,AS,AS
Azerbaijan,Malaysia,229.0,AS,AS
Cambodia,Malaysia,68177.0,AS,AS
Cambodia,Malaysia,61371.0,AS,AS
Georgia,Malaysia,2162.0,AS,AS
Iraq,Malaysia,87.0,AS,AS
Japan,Malaysia,80168.0,AS,AS
Japan,Malaysia,43809.0,AS,AS
Jordan,Malaysia,504.0,AS,AS
Jordan,Malaysia,514.0,AS,AS
Lebanon,Malaysia,7875.0,AS,AS
Lebanon,Malaysia,1522.0,AS,AS
Myanmar,Malaysia,82397.0,AS,AS
Oman,Malaysia,1883.0,AS,AS
Oman,Malaysia,1503.0,AS,AS
Philippines,Malaysia,208573.0,AS,AS
Philippines,Malaysia,160212.0,AS,AS
Saudi Arabia,Malaysia,10002.0,AS,AS
Singapore,Malaysia,541262.0,AS,AS
Singapore,Malaysia,1041364.0,AS,AS
Syrian Arab Republic,Malaysia,175.0,AS,AS
Uzbekistan,Malaysia,986.0,AS,AS
Israel,Malaysia,777.0,AS,AS
Bangladesh,Malaysia,23306.0,AS,AS
Bangladesh,Malaysia,291.0,AS,AS
Kuwait,Malaysia,8.0,AS,AS
Turkmenistan,Malaysia,677.0,AS,AS
Armenia,Malaysia,8.0,AS,AS
Armenia,Malaysia,30.0,AS,AS
Bahrain,Malaysia,63.0,AS,AS
Bahrain,Malaysia,3.0,AS,AS
Nepal,Malaysia,345.0,AS,AS
Qatar,Malaysia,4.0,AS,AS
Qatar,Malaysia,21.0,AS,AS
Timor-Leste,Malaysia,16.0,AS,AS
Yemen,Malaysia,6543.0,AS,AS
Mongolia,Malaysia,2.0,AS,AS
Brunei Darussalam,Malaysia,234.0,AS,AS
Bhutan,Malaysia,2.0,AS,AS
India,Maldives,69166.0,AS,AS
India,Maldives,39441.0,AS,AS
Pakistan,Maldives,3869.0,AS,AS
Pakistan,Maldives,4188.0,AS,AS
Turkey,Maldives,8898.0,AS,AS
Turkey,Maldives,7560.0,AS,AS
United Arab Emirates,Maldives,63132.0,AS,AS
United Arab Emirates,Maldives,38876.0,AS,AS
Cyprus,Maldives,406.0,AS,AS
Cyprus,Maldives,33.0,AS,AS
Indonesia,Maldives,6164.0,AS,AS
Indonesia,Maldives,5613.0,AS,AS
Malaysia,Maldives,24390.0,AS,AS
Malaysia,Maldives,26838.0,AS,AS
Sri Lanka,Maldives,45300.0,AS,AS
Sri Lanka,Maldives,29887.0,AS,AS
Thailand,Maldives,15634.0,AS,AS
Thailand,Maldives,13164.0,AS,AS
Viet Nam,Maldives,3179.0,AS,AS
Cambodia,Maldives,91.0,AS,AS
Cambodia,Maldives,43.0,AS,AS
Japan,Maldives,127.0,AS,AS
Japan,Maldives,48.0,AS,AS
Jordan,Maldives,22.0,AS,AS
Jordan,Maldives,12.0,AS,AS
Lebanon,Maldives,30.0,AS,AS
Lebanon,Maldives,24.0,AS,AS
Myanmar,Maldives,186.0,AS,AS
Oman,Maldives,6051.0,AS,AS
Oman,Maldives,7506.0,AS,AS
Philippines,Maldives,250.0,AS,AS
Philippines,Maldives,1254.0,AS,AS
Saudi Arabia,Maldives,542.0,AS,AS
Singapore,Maldives,44812.0,AS,AS
Singapore,Maldives,31630.0,AS,AS
Bangladesh,Maldives,2073.0,AS,AS
Bangladesh,Maldives,80.0,AS,AS
Armenia,Maldives,6.0,AS,AS
Bahrain,Maldives,9.0,AS,AS
Bahrain,Maldives,45.0,AS,AS
Qatar,Maldives,192.0,AS,AS
India,Mali,42748.0,AS,AF
India,Mali,5117.0,AS,AF
Pakistan,Mali,19573.0,AS,AF
Turkey,Mali,4155.0,AS,AF
Turkey,Mali,9049.0,AS,AF
United Arab Emirates,Mali,2177.0,AS,AF
United Arab Emirates,Mali,665.0,AS,AF
Cyprus,Mali,9.0,AS,AF
Indonesia,Mali,2485.0,AS,AF
Indonesia,Mali,1158.0,AS,AF
Malaysia,Mali,1362.0,AS,AF
Malaysia,Mali,585.0,AS,AF
Sri Lanka,Mali,397.0,AS,AF
Sri Lanka,Mali,305.0,AS,AF
Thailand,Mali,18833.0,AS,AF
Thailand,Mali,3081.0,AS,AF
Viet Nam,Mali,1399.0,AS,AF
Azerbaijan,Mali,60.0,AS,AF
Cambodia,Mali,7.0,AS,AF
Japan,Mali,16.0,AS,AF
Jordan,Mali,53.0,AS,AF
Jordan,Mali,601.0,AS,AF
Lebanon,Mali,439.0,AS,AF
Lebanon,Mali,1478.0,AS,AF
Saudi Arabia,Mali,48.0,AS,AF
Singapore,Mali,129.0,AS,AF
Syrian Arab Republic,Mali,3.0,AS,AF
Israel,Mali,1.0,AS,AF
Bangladesh,Mali,185.0,AS,AF
India,Malta,623.0,AS,EU
India,Malta,520.0,AS,EU
Pakistan,Malta,97.0,AS,EU
Pakistan,Malta,99.0,AS,EU
Turkey,Malta,2361.0,AS,EU
Turkey,Malta,5414.0,AS,EU
United Arab Emirates,Malta,128.0,AS,EU
United Arab Emirates,Malta,520.0,AS,EU
Cyprus,Malta,2019.0,AS,EU
Cyprus,Malta,1785.0,AS,EU
